hour;SE3;NO1;DK1
7687;1.45;17.64;33.17
7688;2.32;42.26;33.64
7689;5;61.41;33.64
7690;23.38;85.86;33.44
7691;14.91;72.28;33.64
7692;10.91;60.56;33.44
7693;12.3;59.41;33.44
7694;12.47;57.32;33.44
7695;14.92;57.61;33.44
7696;19.08;57.94;32.78
7697;40.07;61.86;33.24
7698;44.87;64.07;32.78
7699;46.61;74.78;32.13
7700;45.92;60.56;32.13
7701;10.96;49.84;32.13
7702;4.27;44.22;31.81
7703;3.12;37.63;31.81
7704;2.42;39.9;31.81
7705;1.87;32.04;31.18
7706;1.69;78.79;31.18
7707;1.35;74.94;31.18
7708;1.32;71.56;31.18
7709;1.45;69.75;31.18
7710;2.1;79.22;31.5
7711;3.12;85.34;32.13
7712;3.69;101.04;32.13
7713;14.98;121.46;32.13
7714;41.71;137.96;32.13
7715;15.27;134.52;32.13
7716;15.78;119.28;32.13
7717;14.93;110.42;32.58
7718;12.78;107.68;32.3
7719;10.36;106.06;32.13
7720;8.91;107.65;32.13
7721;8.91;117.44;32.78
7722;4.77;132.84;32.58
7723;4.37;155.97;32.13
7724;3.91;157.9;32.13
7725;3.65;119.98;31.5
7726;3.53;109.47;31.18
7727;3.3;109.9;29.35
7728;2.73;107.81;29.35
7729;1.46;83.7;28.98
7730;1.29;122.05;28.98
7731;0.89;116.52;17.74
7732;0.77;119.95;17.74
7733;0.83;119.92;28.98
7734;1.25;119.96;31.11
7735;2.44;121.58;31.18
7736;3.1;123.33;31.81
7737;3.99;145.53;31.25
7738;56.06;155.66;31.27
7739;23.2;181.98;31.18
7740;15.3;176.44;31.81
7741;5.98;198.76;31.81
7742;5.95;182.26;31.81
7743;4.58;187.42;31.81
7744;4.75;208.22;31.81
7745;4.9;227.11;31.81
7746;4.69;243.39;31.81
7747;4.73;281.98;31.81
7748;4.47;287.29;31.81
7749;4.22;260.7;31.18
7750;3.88;240;29.35
7751;3.62;232.09;17.57
7752;3.09;213.79;17.74
7753;1.67;199.91;17.57
7754;1.96;200.74;17.74
7755;1.07;179.51;28.69
7756;0.57;182.92;28.69
7757;0.27;176.52;31.25
7758;0.82;170.24;32.13
7759;1.79;175.88;32.13
7760;2.4;180.08;32.33
7761;3.14;194.19;32.78
7762;3.53;200.03;32.78
7763;3.52;215.03;32.78
7764;3.44;212.03;32.78
7765;3.32;217.99;32.78
7766;4.27;210.05;32.96
7767;4.98;198.85;32.78
7768;28.66;205.15;32.97
7769;36.58;224.6;32.98
7770;55.3;241.95;33.44
7771;50.26;267.37;33.44
7772;55.07;273;32.98
7773;48.87;266.44;32.78
7774;36.91;244.9;32.78
7775;7.91;215.1;32.78
7776;3.08;156.11;32.78
7777;2.15;162.06;32.78
7778;1.74;136.01;32.78
7779;1.53;136.03;32.78
7780;1.53;144.86;32.33
7781;1.54;140.48;32.33
7782;1.67;150;32.78
7783;2.11;164.59;32.78
7784;3.57;270.4;32.78
7785;53.88;316.94;32.78
7786;54.86;324.05;32.78
7787;51.24;308.15;32.78
7788;41.85;296.18;32.48
7789;46.58;307.53;32.78
7790;49.88;299.82;32.78
7791;53.38;302.32;32.78
7792;54.29;332.02;32.78
7793;63.54;333.69;32.78
7794;147.91;334.68;32.13
7795;200.89;335.39;32.13
7796;197.4;315.41;31.76
7797;53.92;291.43;32.09
7798;44.79;252.17;31.93
7799;38.67;220;31.27
7800;36.6;199.93;31.27
7801;15.73;155.03;24.91
7802;4.93;122.19;24.67
7803;4;112.45;24.67
7804;3.49;99.97;21.09
7805;3.06;84.6;17.74
7806;2.29;90.71;24.91
7807;1.88;104.76;24.91
7808;1.55;152.18;25.16
7809;1.51;224.4;24.67
7810;1.79;242.99;24.91
7811;1.92;209.32;24.91
7812;2.11;214.04;24.91
7813;2.18;224.13;28.25
7814;2.23;212.93;28.25
7815;2.64;211.87;28.26
7816;2.91;209.07;29.76
7817;3.31;224.68;31.71
7818;3.61;212.05;32.35
7819;3.69;219.06;32.78
7820;3.42;193.79;32.45
7821;3.04;181.19;31.71
7822;2.17;156.18;29.64
7823;1.91;153.17;30.06
7824;1.56;149.92;19.1
7825;0.93;137.52;17.74
7826;1.54;127.45;17.57
7827;0.95;123.8;17.57
7828;0.87;109.59;17.39
7829;0.81;107.07;17.39
7830;0.81;113.88;17.39
7831;0.82;120.27;17.39
7832;0.74;139.99;17.92
7833;0.72;149.9;17.57
7834;0.93;165.79;17.57
7835;1.34;170.62;17.57
7836;1.59;172.74;17.57
7837;1.68;166.77;17.57
7838;1.68;162.64;17.57
7839;1.8;161.14;17.57
7840;1.91;175.76;17.57
7841;2.16;179.91;17.74
7842;2.94;186.16;17.57
7843;3.08;218.13;17.57
7844;3.05;165.81;17.57
7845;2.71;154.8;17.57
7846;2.31;139.97;17.57
7847;1.97;125.11;17.39
7848;1.7;125.38;17.39
7849;1.22;113.78;17.39
7850;1.29;138.23;17.56
7851;1.02;124.31;17.57
7852;0.89;121.92;17.57
7853;0.94;117.49;17.57
7854;1.49;125.92;17.57
7855;2.87;149.88;17.74
7856;3.02;207.39;17.74
7857;4.08;293.16;17.74
7858;6.99;309.09;17.74
7859;6.95;294.94;17.74
7860;5.92;295.02;17.74
7861;4.95;289.9;17.74
7862;4.45;272.93;17.74
7863;4.48;269.92;17.74
7864;4.96;272.24;17.74
7865;24.75;300.36;17.74
7866;46.41;315.05;18.08
7867;48.74;322.72;17.92
7868;31.16;299.59;17.57
7869;5.98;285.91;17.57
7870;4.98;261.56;17.57
7871;4.6;229.94;17.57
7872;3.85;217.1;17.57
7873;3;173.64;17.57
7874;2.47;187.29;17.57
7875;2.46;175.19;17.57
7876;2.47;163.07;17.57
7877;2.48;151.82;17.57
7878;3.27;159.15;17.57
7879;4.44;177.28;17.74
7880;5.84;225.06;17.74
7881;6.5;297.07;17.74
7882;7.43;307.65;17.74
7883;7.34;282.9;17.74
7884;7.33;280.45;17.74
7885;7.26;263.47;17.63
7886;7.46;256.03;17.63
7887;7.47;272.43;17.63
7888;7.19;290.17;17.57
7889;8.02;318.36;17.75
7890;8.23;327.36;17.57
7891;15.79;349.9;17.57
7892;8.02;337.95;17.57
7893;6.94;314.37;17.57
7894;6.45;274.15;17.57
7895;5.97;259.93;17.57
7896;4.99;249.91;17.57
7897;4.41;199.97;17.57
7898;4.27;207.67;17.57
7899;4.13;205.64;17.57
7900;4.06;194.36;17.56
7901;3.98;195.2;17.57
7902;4.06;193.24;17.57
7903;4.55;202.95;17.58
7904;5.3;196.6;17.58
7905;6.31;189.96;17.57
7906;6.44;210;17.57
7907;6.4;273.18;17.57
7908;5.98;257.83;17.57
7909;6.16;253.32;17.57
7910;5.93;249.99;17.7
7911;6.25;237.41;17.68
7912;6.33;257.61;17.71
7913;6.36;264.02;17.7
7914;14.89;288.2;17.74
7915;14.43;315.92;17.7
7916;17.38;306.1;17.74
7917;10.1;270.08;17.39
7918;5.64;232.22;17.74
7919;5.64;208.25;17.39
7920;4.98;195.2;17.57
7921;4.43;169.52;17.39
7922;4.29;141.41;17.39
7923;4.33;132.4;17.39
7924;4.35;122.01;17.39
7925;4.56;99.4;17.74
7926;5.09;99.4;17.74
7927;5.66;105.64;17.74
7928;10;125;17.74
7929;59.93;132.52;17.74
7930;65.69;135.48;17.74
7931;41.88;147.01;17.74
7932;58.51;149.82;18.32
7933;59.11;159.53;18.36
7934;55.79;155.79;18.61
7935;57;151.84;18.62
7936;61.68;157.13;18.62
7937;67.54;158;18.62
7938;74.45;165.72;32.13
7939;107.48;174.51;18.62
7940;77.89;174.81;18.62
7941;67.93;163.21;18.58
7942;46.67;152.41;18.36
7943;38.77;127.11;17.74
7944;28.99;98.35;17.74
7945;6.97;83.78;17.74
7946;15.52;126.12;17.74
7947;14.16;126.41;17.74
7948;14.39;122.46;17.74
7949;15.95;115.45;17.74
7950;17.75;116.35;17.74
7951;43.55;120.08;18.36
7952;55.46;147.02;18.4
7953;78.62;182;18.4
7954;93.79;204.08;18.36
7955;80.34;206.79;18.41
7956;77.91;227.96;17.74
7957;74.87;233.19;18.4
7958;72.21;232.37;17.74
7959;73.21;232.34;17.74
7960;72.64;232.31;17.74
7961;78.69;232.9;17.74
7962;86.11;245.47;17.74
7963;108.96;249.98;17.74
7964;80.01;241.15;17.74
7965;72.66;219.77;17.74
7966;52.01;202.3;17.39
7967;52.91;190.13;17.39
7968;51.74;177.63;12.8
7969;43.39;141.41;12.67
7970;47.75;209.66;12.42
7971;36.76;204.93;12.42
7972;35.39;209.93;12.67
7973;33.23;209.77;12.93
7974;29.92;209.92;17.73
7975;36.08;222.02;17.74
7976;36.66;259.67;17.74
7977;42.99;386.71;17.74
7978;36.07;443.55;17.74
7979;49.26;445.32;17.74
7980;50.34;445.91;17.74
7981;49.01;435.6;17.74
7982;49.08;418.05;17.75
7983;48.34;424.26;18.36
7984;47.86;446.38;18.69
7985;47.86;450.7;18.69
7986;52.18;460.04;18.7
7987;59.68;501.1;18.69
7988;56.14;486.86;18.69
7989;53.83;452.69;18.1
7990;29.97;390.4;18.1
7991;41.99;329.48;18.1
7992;40.63;290.51;18.1
7993;38.69;262.33;17.79
7994;17.16;268.35;17.74
7995;17.27;259.39;17.74
7996;28.95;256.07;17.74
7997;28.42;254.53;17.74
7998;17.08;261.2;17.81
7999;28.29;283.04;18.69
8000;18.54;332.28;18.76
8001;23.42;434.43;18.76
8002;26.73;478.1;18.69
8003;23.78;478.6;18.69
8004;25.74;474.71;18.69
8005;37.71;482.52;18.69
8006;38.51;449.99;18.69
8007;39.43;450.47;18.69
8008;43.76;464.24;18.69
8009;44.53;458.76;18.69
8010;49.1;478.4;18.69
8011;55.16;503.55;18.61
8012;58.26;495.2;17.74
8013;43.4;465.14;17.74
8014;21.23;413.9;17.74
8015;38.76;344.2;17.74
8016;39.95;309.25;17.74
8017;19.76;265.57;17.74
8018;19.92;285.05;17.74
8019;24.73;284.43;17.74
8020;21.94;277.92;17.74
8021;22.93;268.21;17.74
8022;27.38;271.91;17.74
8023;44.27;283.49;17.74
8024;70.5;353.18;17.74
8025;200.06;450.84;17.74
8026;254.44;463.35;17.74
8027;81.99;460.14;17.74
8028;72.34;453.07;17.74
8029;72.44;446.43;17.74
8030;74.5;437.88;17.74
8031;79.02;446.54;17.74
8032;99.96;464.07;17.74
8033;186.68;463.1;17.74
8034;196.64;458.04;17.76
8035;124.93;484.07;17.74
8036;71.78;469.79;17.74
8037;54.02;457.89;17.74
8038;42.85;430.8;17.74
8039;40.1;379.49;17.74
8040;34.6;332.46;17.74
8041;15.05;297.24;17.74
8042;13.18;306.33;17.74
8043;12.42;294.19;17.74
8044;12.41;291.92;17.74
8045;12.54;291.8;17.74
8046;12.91;293.5;17.74
8047;38.43;306.28;17.74
8048;56.03;352.87;19.51
8049;73.25;413.6;19.51
8050;75.57;442.66;19.56
8051;119.94;433.19;32.78
8052;70.25;427.34;32.78
8053;71.58;409.66;32.78
8054;86.45;403.96;32.78
8055;82.81;384.3;19.58
8056;75.59;307.58;33.44
8057;119.93;288;249.25
8058;147.97;281.82;33.44
8059;149.94;370.04;19.6
8060;77.8;326;19.56
8061;71.38;304.68;19.56
8062;60.66;252.46;19.51
8063;55.47;277.83;17.74
8064;50.16;269.98;17.74
8065;37.64;248.3;17.74
8066;16.03;232.43;17.74
8067;14.64;229.95;17.74
8068;14.21;226.05;17.74
8069;14.03;220.07;17.74
8070;14.71;225.1;17.74
8071;42.73;237.41;17.74
8072;63.02;244.24;17.74
8073;83.67;245.21;17.74
8074;105.46;248.97;17.74
8075;105.42;267.91;17.74
8076;86.08;288.95;17.74
8077;95.19;293.38;17.74
8078;84.95;280.8;17.74
8079;82.9;278.19;17.74
8080;90;279.77;17.74
8081;88.09;292.15;17.74
8082;105.4;299.97;17.74
8083;99.94;302.86;17.74
8084;83.57;294.03;17.74
8085;41.86;275.05;17.74
8086;22.25;264.57;17.57
8087;17.45;263.18;17.39
8088;14.84;257.07;17.39
8089;12.54;241.27;17.29
8090;9.23;230.7;17.22
8091;8.48;219.92;17.22
8092;8.19;231.19;17.22
8093;8.35;210.69;17.39
8094;8.94;209.41;17.39
8095;12.9;213.65;17.74
8096;17.9;211.9;17.82
8097;46.71;223.71;18.53
8098;61.07;255.3;18.91
8099;54.32;281.89;18.91
8100;46.53;293.52;18.91
8101;55.08;299.21;18.91
8102;49.83;297.53;18.91
8103;56.74;294.29;18.91
8104;54.39;296.58;18.91
8105;52.59;298.38;18.91
8106;51.7;314.83;18.91
8107;55.06;336.65;18.91
8108;46.59;295.41;18.8
8109;24.59;292.64;18.91
8110;18.9;261.07;17.39
8111;18.33;269.96;17.39
8112;16.18;257.65;17.12
8113;13;240.15;12.93
8114;10.98;205.16;12.93
8115;10.68;191.19;12.93
8116;10.53;179.99;12.93
8117;10.5;177.32;17.12
8118;10.54;163.66;17.39
8119;12.96;244.38;17.74
8120;16.82;263.68;31.06
8121;32.6;297.07;31.06
8122;39.78;288.62;31.06
8123;38.65;300.01;30.12
8124;35.89;313.03;31.06
8125;41.55;328.9;31.06
8126;39.74;323.7;31.06
8127;39.43;320;31.06
8128;43.91;335.93;31.06
8129;51.22;410.09;31.06
8130;54.54;420.4;31.06
8131;62.82;444.98;31.06
8132;53.73;422.76;31.06
8133;29.03;417.65;30.64
8134;20.27;382.89;29.6
8135;19.48;302.94;29.6
8136;18.47;288.34;29.6
8137;16.62;274.94;29.61
8138;18.65;191.5;29.62
8139;18.05;139.93;29.62
8140;17.06;88.99;30.99
8141;16.77;90.93;31.06
8142;16.83;140.08;31.36
8143;17.47;275.83;32.02
8144;18.47;299;32.02
8145;18.39;451.84;32.13
8146;19.86;444.75;32.13
8147;21.86;448.91;32.13
8148;21.94;453.2;32.13
8149;22.57;450.55;32.13
8150;22.11;453.97;32.13
8151;20.99;446.1;32.13
8152;20.81;458.65;32.58
8153;21;453.84;32.58
8154;22.43;461.53;32.58
8155;22.11;479.4;32.58
8156;21.49;453.93;32.58
8157;20.16;418.26;32.13
8158;19.99;368.95;32.08
8159;19.57;319;31.69
8160;17.56;299.99;31.69
8161;16.23;267.14;31.69
8162;17.89;264.59;31.69
8163;16.98;235.72;31.69
8164;16.71;203.91;32.13
8165;16.41;199.96;32.13
8166;16.66;230.18;32.13
8167;17.08;259.4;32.78
8168;18.21;281.92;33.36
8169;18.33;379.91;33.44
8170;17.59;405.13;33.44
8171;18.88;394.29;33.44
8172;19.55;378.48;170.5
8173;19.7;355.56;173.93
8174;19.62;379.98;173.93
8175;19.53;343.81;204.51
8176;19.67;408.06;204.51
8177;20.09;436.74;204.51
8178;21.98;454.07;204.51
8179;21.95;419.26;33.44
8180;21.02;400;33.44
8181;20.07;388.38;33.44
8182;19.71;408.82;33.44
8183;19.46;327.15;33.44
8184;17.77;293.51;33.26
8185;16;272.42;32.98
8186;13.56;295.72;32.98
8187;12.3;280.78;32.98
8188;11.71;269.67;33.44
8189;11.37;269.91;33.44
8190;11.91;275.49;33.44
8191;13.73;299.79;33.51
8192;16.26;328.43;206.56
8193;19.17;406.39;206.56
8194;19.76;447.82;206.56
8195;19.16;454.09;206.56
8196;18.97;447.85;190.03
8197;18.89;446.22;190.03
8198;18.93;448.47;175.76
8199;19.05;448.26;33.56
8200;18.99;454.05;36.46
8201;19.55;456.99;175.74
8202;20.05;462.92;34.73
8203;20.85;498.21;33.44
8204;20.08;459.27;33.44
8205;19.61;454.02;33.44
8206;18.69;433.91;33.33
8207;17.98;352.92;32.98
8208;16.12;320.43;32.98
8209;14.37;286.26;32.98
8210;15.58;325.99;32.98
8211;15.64;299.07;32.33
8212;15.59;293.01;32.33
8213;15.92;289.23;32.33
8214;17.2;294.61;32.98
8215;17.48;310.59;33.39
8216;19.54;358.77;33.44
8217;25.64;455.38;33.44
8218;70.25;474.29;33.44
8219;70.14;474.7;33.44
8220;45.76;471.33;33.44
8221;51.19;484.16;33.44
8222;74.97;481.1;33.44
8223;75.11;470;33.44
8224;74.64;476.44;33.44
8225;75.62;473.91;33.44
8226;79.12;463.48;33.44
8227;77.08;507.91;33.44
8228;67.05;473.44;33.44
8229;56.45;451.51;32.33
8230;22.02;440;31.69
8231;20.16;376;31.69
8232;19.66;329.92;31.69
8233;18.23;308.63;31.69
8234;19.3;302.79;31.62
8235;18.99;296.51;31.62
8236;18.65;282.36;31.62
8237;18.59;278.83;31.62
8238;19.19;276.73;31.69
8239;19.94;280.26;31.69
8240;51.22;288.89;32.13
8241;69;306.05;32.13
8242;81.66;344.1;32.13
8243;78.23;396.61;31.69
8244;69.96;419.33;31.72
8245;73.71;412.38;31.69
8246;78.27;398.1;32.13
8247;79.16;375.9;32.13
8248;84.4;377.07;31.74
8249;89.83;393.5;32.13
8250;90.19;420.59;32.13
8251;99.92;449.92;31.69
8252;80.52;442.7;32.13
8253;52.33;420.72;31.24
8254;26.38;361.15;30.88
8255;24.09;323.88;17.74
8256;20.81;307.65;17.74
8257;19.75;285.28;17.74
8258;20.06;300.56;17.39
8259;19.49;287.98;17.74
8260;18.96;288.08;17.74
8261;19.47;272.52;23.48
8262;20.15;268.42;23.98
8263;21.23;269.24;25.52
8264;53.8;280.98;25.52
8265;72.93;279.73;25.52
8266;96.43;293.09;25.52
8267;93.94;320.09;25.52
8268;90.26;326.55;25.52
8269;90.76;345.19;25.52
8270;86.82;347.71;25.52
8271;93.1;324.74;25.52
8272;85.24;328.31;25.52
8273;89.68;336.51;25.52
8274;101;361.6;25.52
8275;105.41;413.94;25.52
8276;93.56;430.05;25.52
8277;75.22;412.74;25.52
8278;60.26;383.98;23.11
8279;49.78;335.35;17.39
8280;27.25;323.85;17.39
8281;21.97;306.25;17.24
8282;20.73;280.18;17.24
8283;20.37;242.41;17.24
8284;20.28;240;17.24
8285;20.24;240;17.39
8286;20.24;240;17.74
8287;20.58;276.9;18.37
8288;21.77;382.82;18.37
8289;51.05;505;18.37
8290;76.51;532.13;18.37
8291;77.93;501.65;18.37
8292;75.72;505.47;18.37
8293;76.76;497.35;18.37
8294;78;489.95;18.37
8295;76.76;482.8;18.37
8296;53.49;491.36;18.37
8297;55.96;520.19;18.37
8298;74.77;542.35;18.37
8299;74.84;571.04;17.74
8300;46.63;541.34;17.74
8301;23.24;493.3;17.39
8302;21.83;473.79;12.67
8303;20.69;396.22;10
8304;20.4;338.7;10
8305;19.87;199.99;10
8306;20.21;296.83;10
8307;19.93;260.53;10
8308;19.67;244.59;10
8309;19.25;243.09;12.42
8310;19.65;272.15;12.8
8311;19.96;306.91;17.22
8312;20.66;368.9;17.39
8313;20.84;499.7;17.39
8314;21.84;571.76;17.39
8315;29.92;553.29;17.34
8316;45.06;518.08;17.45
8317;50.07;505.16;17.45
8318;52.66;482.78;17.57
8319;49.95;506.03;17.57
8320;47.65;552.71;17.68
8321;50.4;570.25;17.69
8322;54.3;590;17.69
8323;59.34;665.01;17.69
8324;59.34;595.94;17.57
8325;55.09;522.58;17.57
8326;48.27;452.47;17.39
8327;46.39;353.79;17.39
8328;43.56;321.03;17.39
8329;39.96;283.08;17.39
8330;41.96;271.89;17.39
8331;28.68;270.47;17.39
8332;27.2;268.69;17.39
8333;27.21;278;17.39
8334;28.94;279.69;17.39
8335;34.25;311.11;17.39
8336;29.84;368.82;17.39
8337;37.8;494.97;17.39
8338;41.46;539.99;17.39
8339;45.16;569.72;17.39
8340;48.28;565.18;17.39
8341;52.19;568.01;17.39
8342;53.19;526.1;17.39
8343;47.59;515.73;17.39
8344;45.52;514.95;17.39
8345;68.81;528.53;17.39
8346;77.01;545;17.39
8347;77.21;590;17.39
8348;74.29;557;17.39
8349;61.49;520.57;17.39
8350;42.55;487.9;17.39
8351;41.13;396.67;17.27
8352;40.36;351.72;17.39
8353;34.42;328.94;17.43
8354;21.15;300;17.48
8355;20.64;290.74;17.57
8356;20.25;279.46;17.69
8357;20.15;270.19;17.69
8358;20.33;274.14;17.57
8359;20.38;289.63;17.69
8360;26.16;338.54;17.69
8361;92.29;439.05;17.69
8362;186.08;490.03;17.57
8363;131.43;489.66;17.39
8364;92.26;474.55;17.39
8365;92.27;452.75;17.39
8366;110.58;410.19;17.39
8367;99.91;396.53;17.39
8368;92.3;455.05;17.39
8369;119.94;469.93;17.39
8370;143.1;485.03;17.39
8371;108.54;500;16.97
8372;85.25;499.91;12.93
8373;53.46;485.53;10.87
8374;36.47;439.9;10.72
8375;23.58;367.72;10.72
8376;21.7;336.95;10.3
8377;19.54;305.39;10.72
8378;19.38;296.3;10.72
8379;19.42;288.12;10.72
8380;19.02;280.19;12.22
8381;18.91;270.33;12.67
8382;19.72;282.55;17.01
8383;20.38;296.35;17.39
8384;21.9;347.59;17.45
8385;44.59;470.22;17.45
8386;57.62;543.49;17.45
8387;57.88;565.01;17.39
8388;58.1;546.8;17.69
8389;59.97;547.42;17.72
8390;59.8;498.13;17.93
8391;57.66;474.33;17.93
8392;57.8;467.71;17.94
8393;57.48;465.14;18.1
8394;58.94;478.55;18.25
8395;68.8;505;18.1
8396;58.14;490.17;18.1
8397;56.2;467.8;17.74
8398;48.99;381.25;17.74
8399;48.05;334.42;17.72
8400;25.5;298.69;17.72
8401;21.97;271.04;17.69
8402;21;274.9;17.5
8403;19.93;253.28;17.39
8404;19.82;243.04;17.39
8405;19.9;232.88;17.39
8406;21.07;228.63;17.39
8407;21.73;228.58;17.39
8408;22.05;229.91;17.39
8409;32.17;241.06;17.39
8410;65.47;241.98;17.39
8411;42.19;246.95;17.39
8412;44.05;250;17.39
8413;39.16;251.76;17.39
8414;40.04;250.76;17.39
8415;26.4;245.95;17.39
8416;43.79;249.97;17.39
8417;57.7;252.95;17.39
8418;57.36;266.86;17.39
8419;58.38;263.33;17.25
8420;53.55;251.21;17.25
8421;43.54;242;16.94
8422;22.53;231.11;16.94
8423;21.9;229.99;16.94
8424;21.44;197.72;17.22
8425;20.37;184.06;16.96
8426;19.34;169.77;16.96
8427;18.07;160.58;17.22
8428;17.68;155.9;17.22
8429;17.64;132.9;17.31
8430;18.96;134.54;17.31
8431;19.95;118.55;17.43
8432;21.96;127.06;17.43
8433;33;171.53;17.42
8434;44.77;200;17.39
8435;37.47;173.46;17.39
8436;27.19;201.79;17.39
8437;37.35;195.28;17.39
8438;26.22;185.8;17.39
8439;25.05;219.04;17.39
8440;44.51;217.17;17.39
8441;48.51;239.86;17.39
8442;51.87;233.57;17.39
8443;63.97;229.47;17.22
8444;29.94;220.65;17.22
8445;22.69;208.29;12.93
8446;22.4;130.02;12.8
8447;21.89;163.08;12.3
8448;20.91;130.76;12.3
8449;19.94;103.22;0
8450;18.2;55.64;0
8451;17.61;60.2;0
8452;16.98;58.61;0
8453;16.96;59.47;0
8454;18.59;72.58;12.3
8455;19.67;109.11;12.93
8456;20.22;175.36;16.96
8457;22.19;240.03;17.22
8458;24.11;249.57;17.22
8459;27.44;248.85;17.22
8460;22.65;248.85;17.22
8461;22.45;247.05;17.22
8462;22.24;248.7;17.22
8463;22.06;245.8;17.22
8464;22.04;249.43;17.22
8465;22.39;248.81;17.22
8466;22.49;249.02;17.22
8467;29.88;248.85;17.39
8468;23.62;248.85;17.39
8469;20.95;227.11;17.22
8470;19.87;189.98;17.22
8471;19;174.65;12.93
8472;17.96;166.33;12.42
8473;16.26;120.06;11.2
8474;16.79;108.19;11.2
8475;16.47;92.41;11.2
8476;15.92;92.45;12.22
8477;15.63;76.35;12.55
8478;15.81;81.94;12.86
8479;15.88;99.21;16.69
8480;16.01;149.99;17.22
8481;16.33;199.68;17.22
8482;16.7;223.4;17.22
8483;17.27;225.14;17.22
8484;18.35;220.37;17.22
8485;18.67;227.34;17.39
8486;18.75;219.23;17.39
8487;18.71;216.22;17.39
8488;18.74;228.18;17.39
8489;19.15;225.01;17.39
8490;20.01;227.65;17.39
8491;20.67;228.99;17.39
8492;19.7;234.43;17.39
8493;18.23;230;17.39
8494;16.59;228.24;17.39
8495;16.26;223.98;17.39
8496;15.77;204.68;17.39
8497;13.92;170.37;17.39
8498;13.02;177.74;17.39
8499;12.07;174.76;17.39
8500;11.81;174.64;17.22
8501;11.69;167.93;17.21
8502;11.81;168.96;17.39
8503;12.01;179.98;17.39
8504;12.32;215.19;17.39
8505;12.68;241.91;17.39
8506;13.25;244.36;17.39
8507;14.69;241.2;17.39
8508;17.13;243.91;17.05
8509;17.97;240.66;17.05
8510;17.87;231.55;17.39
8511;17.25;226.14;17.39
8512;18.24;234.94;17.39
8513;18.92;228.96;17.39
8514;19.06;224.79;17.39
8515;19.43;241.75;17.39
8516;18.94;234.99;17.39
8517;18.26;225.81;17.39
8518;16.2;211.19;17.22
8519;15.97;187.91;12.93
8520;14.61;170.58;17.22
8521;12.99;140.09;16.83
8522;11.97;155.09;17.22
8523;11.27;145.6;17.39
8524;11.57;140.19;17.39
8525;11.8;132.41;17.39
8526;12.85;128.22;17.39
8527;14.83;155.92;17.39
8528;18.45;183.86;17.74
8529;20.66;219.33;17.74
8530;21.98;220.14;17.75
8531;21.34;221.69;17.74
8532;21.12;224.93;17.76
8533;21.15;224.4;18.1
8534;21.08;224.04;18.1
8535;20.95;216.82;18.1
8536;21.05;213.29;18.1
8537;22.17;210.39;18.18
8538;22.37;213.19;17.67
8539;22.16;214.19;17.46
8540;20.88;219.13;17.22
8541;19.79;214.94;17.22
8542;17.62;196.25;12.93
8543;14.69;179.3;12.22
8544;13.3;139.02;0
8545;9.84;106.49;0
8546;7.33;80.64;16.16
8547;7.42;75.91;17.22
8548;6.14;73.26;17.39
8549;5.77;73.25;17.26
8550;6.07;77.06;17.39
8551;9.44;84.49;17.46
8552;12.69;169.45;17.46
8553;15.97;189.19;17.46
8554;18.26;217;17.46
8555;19.23;222.2;17.46
8556;19.99;225.09;17.39
8557;19.6;219.93;17.39
8558;19.45;222.83;17.39
8559;19.09;226;17.39
8560;19.55;223.9;17.39
8561;20.16;217.61;17.39
8562;22.04;222.06;17.39
8563;21.98;214.02;12.99
8564;20.77;209.93;12.98
8565;19.05;198.44;0
8566;17.08;181.34;0
8567;16.3;155.74;0
8568;15.55;148.74;0
8569;13.85;119.9;0
8570;13.82;81.2;0
8571;13.12;50.4;0
8572;12.91;50;0
8573;12.94;33.32;0
8574;13.61;36.89;0
8575;15.83;48.48;12.55
8576;17.49;57.53;12.93
8577;19.1;98.2;12.86
8578;19.91;122.2;12.42
8579;19.98;145.87;12.22
8580;19.57;153;12.42
8581;19.91;145.02;12.93
8582;20.44;138.6;12.93
8583;20.51;148.27;12.67
8584;21.01;151.1;13.19
8585;22.14;160.33;12.93
8586;22.35;163.05;12.93
8587;22.45;166.4;17.34
8588;22.27;149.45;17.34
8589;20.89;138.55;17.34
8590;19.16;129.67;12.93
8591;18.67;120;12.42
8592;17.99;116.7;12.3
8593;16.43;110.78;12.22
8594;13.13;120.28;12.3
8595;12.53;112.11;12.42
8596;10.87;106.65;12.55
8597;10.17;90.84;16.49
8598;9.44;85.7;17.39
8599;10.87;83.6;17.39
8600;11.63;83.59;17.39
8601;13.5;90.48;17.39
8602;17.67;110.1;17.39
8603;19.56;113.28;17.39
8604;20.04;119.6;17.39
8605;20.27;121.36;17.39
8606;20.23;101.01;17.39
8607;19.7;95.6;17.39
8608;19.12;92.89;17.39
8609;19.42;110.08;17.39
8610;20.53;112.91;17.39
8611;19.73;130.42;17.39
8612;18.12;120.38;17.39
8613;16.02;107.45;12.67
8614;15.94;62.66;12.42
8615;16.09;61.47;12.42
8616;16.1;50.9;12.3
8617;13.72;32.11;12.3
8618;13.75;28.48;12.42
8619;13.42;29.59;12.42
8620;13.17;26.37;12.42
8621;12.57;21.3;12.42
8622;12.94;17.9;12.67
8623;13.53;16.33;17.19
8624;13.02;18.11;17.39
8625;14.35;23.29;17.39
8626;17.92;37.75;17.39
8627;19.09;47.74;17.39
8628;19.29;53.18;17.39
